audio_path1,audio_path2,label
cat\common_voice_en_17999109.opus,cat\common_voice_en_18649807.opus,1
universidad\common_voice_es_20437654.opus,universidad\common_voice_es_19631244.opus,1
vida\common_voice_es_18964176.opus,two\common_voice_en_19310150.opus,0
siete\common_voice_es_19867532.opus,siete\common_voice_es_19179630.opus,1
house\common_voice_en_221227.opus,house\common_voice_en_17434917.opus,1
cuatro\common_voice_es_20251752.opus,cuatro\common_voice_es_20092205.opus,1
uno\common_voice_es_19711889.opus,eight\common_voice_en_19970251.opus,0
dog\common_voice_en_18001338.opus,dog\common_voice_en_18413254.opus,1
yes\common_voice_en_41591.opus,yes\common_voice_en_18583757.opus,1
seis\common_voice_es_20345732.opus,cero\common_voice_es_19484586.opus,0
tree\common_voice_en_19995477.opus,dos\common_voice_es_20528315.opus,0
nueve\common_voice_es_18853252.opus,siete\common_voice_es_20554372.opus,0
ciudad\common_voice_es_19525887.opus,ciudad\common_voice_es_19638079.opus,1
four\common_voice_en_62773.opus,eight\common_voice_en_18893756.opus,0
nine\common_voice_en_18555953.opus,siete\common_voice_es_18778000.opus,0
encuentra\common_voice_es_20863043.opus,encuentra\common_voice_es_20893841.opus,1
bed\common_voice_en_20201.opus,bed\common_voice_en_18833325.opus,1
ciudad\common_voice_es_19274989.opus,ciudad\common_voice_es_20893558.opus,1
left\common_voice_en_12881.opus,left\common_voice_en_21419714.opus,1
marvin\common_voice_en_18436997.opus,left\common_voice_en_19781320.opus,0
encuentra\common_voice_es_19808747.opus,encuentra\common_voice_es_20049692.opus,1
zero\common_voice_en_19886941.opus,house\common_voice_en_17147618.opus,0
bed\common_voice_en_17246127.opus,ciudad\common_voice_es_18659959.opus,0
seis\common_voice_es_20725127.opus,seis\common_voice_es_20811811.opus,1
cero\common_voice_es_19792758.opus,bed\common_voice_en_609471.opus,0
encuentra\common_voice_es_19118258.opus,encuentra\common_voice_es_20255909.opus,1
canción\common_voice_es_20658880.opus,zero\common_voice_en_19718563.opus,0
nombre\common_voice_es_20745037.opus,happy\common_voice_en_21288496.opus,0
eight\common_voice_en_21816782.opus,marvin\common_voice_en_20220274.opus,0
uno\common_voice_es_19911677.opus,uno\common_voice_es_19686423.opus,1
five\common_voice_en_50635.opus,ciudad\common_voice_es_19250651.opus,0
learn\common_voice_en_595287.opus,learn\common_voice_en_57398.opus,1
sheila\common_voice_en_19677037.opus,sheila\common_voice_en_18890773.opus,1
bed\common_voice_en_562467.opus,bed\common_voice_en_17266527.opus,1
off\common_voice_en_525773.opus,off\common_voice_en_15351645.opus,1
dos\common_voice_es_19794150.opus,sheila\common_voice_en_19102622.opus,0
vida\common_voice_es_20668125.opus,down\common_voice_en_14834.opus,0
wow\common_voice_en_18125202.opus,canción\common_voice_es_20270138.opus,0
nine\common_voice_en_17376225.opus,eight\common_voice_en_18949332.opus,0
down\common_voice_en_44149.opus,four\common_voice_en_19017429.opus,0
cinco\common_voice_es_19573774.opus,cinco\common_voice_es_19779679.opus,1
off\common_voice_en_564088.opus,two\common_voice_en_510869.opus,0
ocho\common_voice_es_19613726.opus,ocho\common_voice_es_20600881.opus,1
siete\common_voice_es_19453675.opus,nombre\common_voice_es_19123008.opus,0
house\common_voice_en_17561869.opus,happy\common_voice_en_644089.opus,0
right\common_voice_en_21555620.opus,right\common_voice_en_17329435.opus,1
cat\common_voice_en_17958770.opus,cat\common_voice_en_130974.opus,1
nombre\common_voice_es_19665797.opus,nombre\common_voice_es_19764527.opus,1
cat\common_voice_en_2409896.opus,tres\common_voice_es_20711025.opus,0
backward\common_voice_en_18854114.opus,seis\common_voice_es_20898298.opus,0
marvin\common_voice_en_21103899.opus,six\common_voice_en_20436546.opus,0
seis\common_voice_es_20595795.opus,seis\common_voice_es_19966155.opus,1
three\common_voice_en_18801994.opus,universidad\common_voice_es_20252183.opus,0
seven\common_voice_en_666149.opus,seven\common_voice_en_9483839.opus,1
one\common_voice_en_700276.opus,one\common_voice_en_2202770.opus,1
bed\common_voice_en_21831889.opus,canción\common_voice_es_20241079.opus,0
sheila\common_voice_en_20312184.opus,right\common_voice_en_17848894.opus,0
one\common_voice_en_17264263.opus,nueve\common_voice_es_18970768.opus,0
yes\common_voice_en_17434254.opus,yes\common_voice_en_500885.opus,1
bed\common_voice_en_17556342.opus,wow\common_voice_en_18168354.opus,0
three\common_voice_en_196087.opus,canción\common_voice_es_19713545.opus,0
backward\common_voice_en_19346834.opus,right\common_voice_en_613973.opus,0
siete\common_voice_es_19579695.opus,marvin\common_voice_en_21103899.opus,0
siete\common_voice_es_19695891.opus,juego\common_voice_es_19401147.opus,0
dos\common_voice_es_19725114.opus,dos\common_voice_es_20901843.opus,1
six\common_voice_en_15816569.opus,follow\common_voice_en_18971396.opus,0
cero\common_voice_es_18701386.opus,seven\common_voice_en_17764174.opus,0
nine\common_voice_en_17978865.opus,nine\common_voice_en_20883259.opus,1
nueve\common_voice_es_20688085.opus,house\common_voice_en_19068810.opus,0
bird\common_voice_en_532277.opus,bird\common_voice_en_18144497.opus,1
two\common_voice_en_21518223.opus,seis\common_voice_es_19709778.opus,0
nueve\common_voice_es_19483995.opus,tree\common_voice_en_672213.opus,0
uno\common_voice_es_18354589.opus,canción\common_voice_es_20120025.opus,0
backward\common_voice_en_20114505.opus,left\common_voice_en_613258.opus,0
sheila\common_voice_en_19677037.opus,sheila\common_voice_en_19546352.opus,1
tres\common_voice_es_20906633.opus,follow\common_voice_en_20787865.opus,0
dog\common_voice_en_156219.opus,nueve\common_voice_es_20258207.opus,0
follow\common_voice_en_18706716.opus,ocho\common_voice_es_20620990.opus,0
seis\common_voice_es_20267261.opus,tiempo\common_voice_es_20937887.opus,0
universidad\common_voice_es_20065605.opus,dog\common_voice_en_19630557.opus,0
backward\common_voice_en_19594538.opus,backward\common_voice_en_22264876.opus,1
happy\common_voice_en_148100__2.opus,nine\common_voice_en_18851404.opus,0
sheila\common_voice_en_22215997.opus,sheila\common_voice_en_20920766.opus,1
seven\common_voice_en_21497762.opus,one\common_voice_en_18412417.opus,0
house\common_voice_en_92399.opus,house\common_voice_en_18840297.opus,1
visual\common_voice_en_19190211.opus,six\common_voice_en_654305.opus,0
off\common_voice_en_18752460.opus,house\common_voice_en_484469.opus,0
nine\common_voice_en_20105266.opus,nine\common_voice_en_20994649.opus,1
número\common_voice_es_20280241.opus,stop\common_voice_en_90590.opus,0
canción\common_voice_es_20289692.opus,cero\common_voice_es_20042988.opus,0
six\common_voice_en_19279356.opus,sheila\common_voice_en_19677037.opus,0
cuatro\common_voice_es_19986609.opus,cuatro\common_voice_es_19399813.opus,1
ocho\common_voice_es_19658536.opus,ocho\common_voice_es_19467254.opus,1
tree\common_voice_en_21898020.opus,tree\common_voice_en_17869651.opus,1
backward\common_voice_en_19346834.opus,marvin\common_voice_en_19599818.opus,0
down\common_voice_en_18172489.opus,down\common_voice_en_570016.opus,1
ciudad\common_voice_es_19152369.opus,cero\common_voice_es_19769351.opus,0
happy\common_voice_en_102700.opus,happy\common_voice_en_171400.opus,1
cat\common_voice_en_17511620.opus,cat\common_voice_en_594562.opus,1
house\common_voice_en_18038724.opus,two\common_voice_en_18814995.opus,0
right\common_voice_en_215903.opus,bed\common_voice_en_18618633.opus,0
house\common_voice_en_116022.opus,two\common_voice_en_584502.opus,0
juego\common_voice_es_20270546.opus,five\common_voice_en_19204141.opus,0
off\common_voice_en_651491.opus,bird\common_voice_en_20516557.opus,0
visual\common_voice_en_20283732.opus,visual\common_voice_en_19091223.opus,1
learn\common_voice_en_22415064.opus,learn\common_voice_en_89273.opus,1
nine\common_voice_en_20958136.opus,dos\common_voice_es_19640988.opus,0
five\common_voice_en_17841159.opus,five\common_voice_en_17523947.opus,1
ocho\common_voice_es_19608784.opus,right\common_voice_en_18343734.opus,0
three\common_voice_en_20151090.opus,sheila\common_voice_en_18414706.opus,0
one\common_voice_en_50289.opus,número\common_voice_es_20142128.opus,0
cuatro\common_voice_es_20234700.opus,color\common_voice_es_20667872.opus,0
right\common_voice_en_84707.opus,right\common_voice_en_17357771.opus,1
tiempo\common_voice_es_20079789.opus,tree\common_voice_en_505270.opus,0
six\common_voice_en_52757.opus,six\common_voice_en_22364873.opus,1
cero\common_voice_es_18315507.opus,zero\common_voice_en_21062175.opus,0
learn\common_voice_en_46240.opus,learn\common_voice_en_508167.opus,1
marvin\common_voice_en_19557280.opus,marvin\common_voice_en_21683923.opus,1
tree\common_voice_en_516781.opus,wow\common_voice_en_17276106.opus,0
encuentra\common_voice_es_20819877.opus,cinco\common_voice_es_19152410.opus,0
vida\common_voice_es_20819184.opus,one\common_voice_en_521431.opus,0
one\common_voice_en_17248634__2.opus,one\common_voice_en_19855624.opus,1
follow\common_voice_en_21725387.opus,follow\common_voice_en_21572609.opus,1
número\common_voice_es_19637206.opus,número\common_voice_es_20386955.opus,1
dos\common_voice_es_19699070.opus,learn\common_voice_en_593699.opus,0
yes\common_voice_en_17452800.opus,seis\common_voice_es_18339451.opus,0
seven\common_voice_en_17414108.opus,visual\common_voice_en_19267240__2.opus,0
yes\common_voice_en_17321794.opus,learn\common_voice_en_18339961.opus,0
follow\common_voice_en_21269349.opus,tree\common_voice_en_609722.opus,0
backward\common_voice_en_19814783.opus,dog\common_voice_en_17255438.opus,0
uno\common_voice_es_20264587.opus,five\common_voice_en_17448908__2.opus,0
zero\common_voice_en_18788805.opus,zero\common_voice_en_78318.opus,1
tree\common_voice_en_86575.opus,four\common_voice_en_15734034.opus,0
dos\common_voice_es_20279389.opus,siete\common_voice_es_19405058.opus,0
ciudad\common_voice_es_20023589.opus,ciudad\common_voice_es_19540977.opus,1
vida\common_voice_es_19130687.opus,nombre\common_voice_es_19554653.opus,0
follow\common_voice_en_52168.opus,follow\common_voice_en_93859.opus,1
vida\common_voice_es_19961326.opus,cinco\common_voice_es_19626472.opus,0
eight\common_voice_en_18785801.opus,cero\common_voice_es_20072247.opus,0
yes\common_voice_en_678638.opus,down\common_voice_en_587795.opus,0
número\common_voice_es_19768682.opus,número\common_voice_es_19801116.opus,1
wow\common_voice_en_17884850.opus,right\common_voice_en_698355.opus,0
nueve\common_voice_es_18816658.opus,nombre\common_voice_es_19978096.opus,0
two\common_voice_en_566800.opus,two\common_voice_en_19607141.opus,1
nine\common_voice_en_18709279.opus,nine\common_voice_en_17715351.opus,1
dos\common_voice_es_20625724.opus,dos\common_voice_es_20501622.opus,1
uno\common_voice_es_20026492.opus,color\common_voice_es_20693028.opus,0
visual\common_voice_en_16434.opus,visual\common_voice_en_18726942.opus,1
vida\common_voice_es_19847676.opus,cinco\common_voice_es_19673427.opus,0
five\common_voice_en_19492378.opus,ciudad\common_voice_es_19760063.opus,0
zero\common_voice_en_19575840.opus,left\common_voice_en_167149.opus,0
house\common_voice_en_522634.opus,house\common_voice_en_20782044.opus,1
siete\common_voice_es_20223390.opus,left\common_voice_en_106670.opus,0
wow\common_voice_en_122642.opus,wow\common_voice_en_16185541.opus,1
número\common_voice_es_20280241.opus,follow\common_voice_en_20376817.opus,0
five\common_voice_en_19827667.opus,two\common_voice_en_18894846.opus,0
cat\common_voice_en_17281578.opus,cat\common_voice_en_543637.opus,1
visual\common_voice_en_19768061.opus,visual\common_voice_en_21947430.opus,1
forward\common_voice_en_18497614.opus,forward\common_voice_en_536296.opus,1
tres\common_voice_es_19640027.opus,universidad\common_voice_es_19595731.opus,0
eight\common_voice_en_20979156.opus,yes\common_voice_en_17249386.opus,0
right\common_voice_en_16421194.opus,ocho\common_voice_es_18855132.opus,0
bed\common_voice_en_54563.opus,uno\common_voice_es_20765188.opus,0
tree\common_voice_en_19703115.opus,tree\common_voice_en_209593.opus,1
siete\common_voice_es_19162627.opus,siete\common_voice_es_19601749.opus,1
eight\common_voice_en_417102.opus,dog\common_voice_en_129523.opus,0
eight\common_voice_en_20328924.opus,eight\common_voice_en_19011041.opus,1
wow\common_voice_en_18125202.opus,zero\common_voice_en_17488964.opus,0
down\common_voice_en_22116435.opus,down\common_voice_en_191201.opus,1
sheila\common_voice_en_19687885.opus,cat\common_voice_en_14476.opus,0
right\common_voice_en_670338.opus,visual\common_voice_en_18435670.opus,0
visual\common_voice_en_696213.opus,nine\common_voice_en_20636537.opus,0
encuentra\common_voice_es_20287761.opus,encuentra\common_voice_es_20377685.opus,1
backward\common_voice_en_22138685.opus,número\common_voice_es_19603035.opus,0
cuatro\common_voice_es_20888207.opus,cuatro\common_voice_es_20907627.opus,1
learn\common_voice_en_51753.opus,learn\common_voice_en_90519.opus,1
bed\common_voice_en_698374.opus,bed\common_voice_en_563024.opus,1
nine\common_voice_en_22015705.opus,tree\common_voice_en_22287111.opus,0
tiempo\common_voice_es_20460152.opus,tiempo\common_voice_es_19466358.opus,1
three\common_voice_en_21285041.opus,three\common_voice_en_108983.opus,1
cat\common_voice_en_19002185.opus,sheila\common_voice_en_19677037.opus,0
forward\common_voice_en_162815.opus,canción\common_voice_es_20278497.opus,0
two\common_voice_en_20325445.opus,seven\common_voice_en_18157201.opus,0
happy\common_voice_en_529019.opus,happy\common_voice_en_62855.opus,1
encuentra\common_voice_es_19847361.opus,tres\common_voice_es_20252141.opus,0
zero\common_voice_en_19220934.opus,house\common_voice_en_17449136.opus,0
cero\common_voice_es_20932188.opus,cero\common_voice_es_19602181.opus,1
happy\common_voice_en_18428425.opus,happy\common_voice_en_570748.opus,1
bird\common_voice_en_9347205.opus,bird\common_voice_en_20454771.opus,1
yes\common_voice_en_22109022.opus,marvin\common_voice_en_21103899.opus,0
stop\common_voice_en_21169699.opus,vida\common_voice_es_20818172.opus,0
tres\common_voice_es_20724504.opus,tres\common_voice_es_20542705.opus,1
four\common_voice_en_21523815.opus,off\common_voice_en_18419420.opus,0
seven\common_voice_en_20120450.opus,seven\common_voice_en_17979459.opus,1
tree\common_voice_en_580837.opus,bed\common_voice_en_17389595.opus,0
follow\common_voice_en_84705.opus,zero\common_voice_en_18866029.opus,0
tree\common_voice_en_56430.opus,tiempo\common_voice_es_19601966.opus,0
tres\common_voice_es_19865073.opus,nombre\common_voice_es_19554670.opus,0
dog\common_voice_en_597018.opus,dog\common_voice_en_19676820.opus,1
off\common_voice_en_20581376.opus,marvin\common_voice_en_19557280.opus,0
juego\common_voice_es_19722275.opus,juego\common_voice_es_19592164.opus,1
tree\common_voice_en_428260.opus,learn\common_voice_en_529524.opus,0
color\common_voice_es_19776779.opus,color\common_voice_es_20630865.opus,1
canción\common_voice_es_20758196.opus,nine\common_voice_en_20322547.opus,0
marvin\common_voice_en_20035395.opus,cat\common_voice_en_18104824.opus,0
visual\common_voice_en_20475194__2.opus,visual\common_voice_en_19500801.opus,1
nine\common_voice_en_20232571.opus,nueve\common_voice_es_20535710.opus,0
dos\common_voice_es_20220896.opus,yes\common_voice_en_557751.opus,0
two\common_voice_en_585215.opus,juego\common_voice_es_19516502.opus,0
cero\common_voice_es_18688833.opus,cat\common_voice_en_17527004.opus,0
ciudad\common_voice_es_20706765.opus,ciudad\common_voice_es_18659959.opus,1
dos\common_voice_es_20931722.opus,cat\common_voice_en_58346.opus,0
four\common_voice_en_18730998.opus,four\common_voice_en_20288714.opus,1
seven\common_voice_en_19345562.opus,two\common_voice_en_23594.opus,0
visual\common_voice_en_20403697.opus,visual\common_voice_en_580937.opus,1
sheila\common_voice_en_20256826.opus,sheila\common_voice_en_20141988.opus,1
bed\common_voice_en_72865.opus,eight\common_voice_en_20621976.opus,0
nine\common_voice_en_18850934.opus,nine\common_voice_en_18409378.opus,1
bird\common_voice_en_18402631.opus,bird\common_voice_en_18066294.opus,1
tres\common_voice_es_19134942.opus,marvin\common_voice_en_19750225.opus,0
happy\common_voice_en_66929.opus,uno\common_voice_es_20078514.opus,0
cat\common_voice_en_20096134.opus,cat\common_voice_en_461796.opus,1
nombre\common_voice_es_20573362.opus,happy\common_voice_en_41094.opus,0
juego\common_voice_es_19958790.opus,backward\common_voice_en_19453264.opus,0
happy\common_voice_en_18846713.opus,happy\common_voice_en_663612.opus,1
eight\common_voice_en_20022137.opus,eight\common_voice_en_87137.opus,1
ocho\common_voice_es_18973627.opus,forward\common_voice_en_21388283.opus,0
six\common_voice_en_139532.opus,universidad\common_voice_es_20466819.opus,0
canción\common_voice_es_19998858.opus,canción\common_voice_es_20592565.opus,1
